INDEX,SID,DATAPAKID,RECORD,WM_LGNUM,OI_EBELN,OI_EBELP,WM_DOCNO,WM_ITEMNO,/BIC/GEWHUGUID,RECORDMODE,CALYEAR,CALMONTH,CALWEEK,CALDAY,WM_PRODNO,WM_HUIDENT,WM_DOCCAT,WM_DOCTYPE,WM_LGTYP,/BIC/GEWPWAGEN,/BIC/G0WM_TU_N,WM_TUSRACT,WM_LICNUM,WM_LGPLA,/BIC/GEWTSTP00,/BIC/GEWVBELN,/BIC/GEWTSTP10,/BIC/GEWSTAT10,/BIC/GEWTSTP20,/BIC/GEWSTAT20,/BIC/GEWTSTP30,/BIC/GEWSTAT30,/BIC/GEWTSTP40,/BIC/GEWSTAT40,/BIC/GEWTSTP45,/BIC/GEWSTAT45,/BIC/GEWTSTP50,/BIC/GEWSTAT50,/BIC/GEWTSTP60,/BIC/GEWSTAT60,/BIC/GEWTSTP65,/BIC/GEWSTAT65,/BIC/GEWTSTP70,/BIC/GEWSTAT70,/BIC/GEWTSTP75,/BIC/GEWSTAT75,/BIC/GEWTSTP80,/BIC/GEWSTAT80,/BIC/GEWTSTP90,/BIC/GEWSTAT90,/BIC/GEWTSTP95,/BIC/GEWSTAT95,/BIC/GEWSTAT15,/BIC/GEWSTAT99,/BIC/GEWSTATTL,/BIC/GEWLSTAT,WM_COUNT2,/BIC/GEW2030L,/BIC/GEW3040L,/BIC/GEW4045T,/BIC/GEW6565T,/BIC/GEW6575L,/BIC/GEW7080L,/BIC/GEW7575T,/BIC/GEW8090L,/BIC/GEW2080L,/BIC/GEWTST45L,/BIC/GEWTST65L,/BIC/GEWTST75L
170,67417,1,504,LOCM,5100045021,10,00000000000000000000000022000001017,10,AE2340D55A031ED685EC4D9BF9C21F54,,2016,201605,201619,2016-05-11,04E103404N,00000000000013946940,PDO,ZLE1,GRO,,,0,,WAENGPASS1,20160511101807,,20160511101834,3,20160511102521,1,20160511102617,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST30,1,56,0,0,0,0,0,0,0,0,0,0,0
171,67417,1,503,LOCM,5100045020,10,00000000000000000000000022000001016,10,AE2340D55A031ED685EC22CDAA741369,,2016,201605,201619,2016-05-11,04E103404N,00000000000013946932,PDO,ZLE1,GRO,,,0,,WAENGPASS1,20160511094146,,20160511094222,3,20160511101454,1,20160511101657,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST30,1,123,0,0,0,0,0,0,0,0,0,0,0
172,67417,1,502,LOCM,5100045012,10,00000000000000000000000022000000807,10,0A63B21C04021ED685BE5274F0E90239,,2016,201605,201619,2016-05-09,06H103023S,00000000000013946473,PDO,ZLE1,GRS,,,0,,WAENGPASS1,20160509143818,,20160509143900,3,20160704122825,1,20160928112819,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST30,1,7426794,0,0,0,0,0,0,0,0,0,0,0
173,67417,1,501,LOCM,5100045011,10,00000000000000000000000022000001006,10,0A63B21C04021ED685BE5274E2A5C239,,2016,201605,201619,2016-05-09,06H103023S,00000000000013946472,PDO,ZLE1,GRS,,,0,,WAENGPASS1,20160509143817,,20160509143900,3,20160704122823,1,20160928112819,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST30,1,7426796,0,0,0,0,0,0,0,0,0,0,0
174,67417,1,500,LOCM,5100045013,10,00000000000000000000000022000001005,10,0A63B21C04021ED685BE5274A1ED0239,,2016,201605,201619,2016-05-09,06H103023S,00000000000013946471,PDO,ZLE1,GRS,,,0,,WAENGPASS1,20160509143820,,20160509143900,3,20160704122823,1,20160928112819,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST30,1,7426796,0,0,0,0,0,0,0,0,0,0,0
175,67417,1,499,LOCM,5100043939,10,00000000000000000000000022000000420,10,0A220EF637021ED5B8A9929F3EE0191A,,2016,201603,201609,2016-03-02,06E103403Q,00000000000013943831,PDO,ZLE1,GFR,,,0,,WAENGPASS1,20160302120201,,20160302120246,3,20160302120247,3,20160323092628,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST30,1,1805021,0,0,0,0,0,0,0,0,0,0,0
176,67417,1,498,LOCM,5100043942,10,00000000000000000000000022000000240,10,0A220EF637021ED5B8A9929F3404191A,,2016,201603,201609,2016-03-03,06E103403Q,00000000000013943830,PDO,ZLE1,GFR,,,0,,WAENGPASS1,20160303141747,,20160303143009,1,20160303143213,1,20160323092643,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST30,1,1709670,0,0,0,0,0,0,0,0,0,0,0
177,67417,1,497,LOCM,5100043943,10,00000000000000000000000022000000356,10,0A220EF637021ED5B8A9929F2704991A,,2016,201603,201609,2016-03-03,06E103403Q,00000000000013943829,PDO,ZLE1,GFR,,,0,,WAENGPASS1,20160303141831,,20160303143009,1,20160303143213,1,20160323092700,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST30,1,1709687,0,0,0,0,0,0,0,0,0,0,0
178,67417,1,496,LOCM,5100044034,10,00000000000000000000000022000000222,10,0A63B21C04021EE5B8A5C0D48BCC8D84,,2016,201603,201609,2016-03-02,06E103403Q,00000000000013943806,PDO,ZLE1,GFR,,,0,,WAENGPASS1,20160302121422,,20160302121442,3,20160303105327,1,20160323092714,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST30,1,1722827,0,0,0,0,0,0,0,0,0,0,0
179,67417,1,495,LOCM,5100043940,10,00000000000000000000000022000000355,10,0A63B21C04021EE5B8A5969B8BD58D84,,2016,201603,201609,2016-03-03,06E103403Q,00000000000013943800,PDO,ZLE1,GFR,,,0,,WAENGPASS1,20160303103704,,20160303103721,3,20160303103723,3,20160323092730,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST30,1,1723807,0,0,0,0,0,0,0,0,0,0,0
180,67417,1,494,LOCM,5100043940,10,00000000000000000000000022000000355,10,0A63B21C04021EE5B8A5969B79630D84,,2016,201603,201609,2016-03-03,06E103403Q,00000000000013943799,PDO,ZLE1,GFR,,,0,,WAENGPASS1,20160303103704,,20160303103721,3,20160303103723,3,20160323092750,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST30,1,1723827,0,0,0,0,0,0,0,0,0,0,0
181,67417,1,493,LOCM,5100043940,10,00000000000000000000000022000000355,10,0A220EF637021EE5B88DDB06D0998602,,2016,201603,201609,2016-03-03,06E103403Q,00000000000013943695,PDO,ZLE1,GFR,,,0,,WAENGPASS1,20160303103704,,20160303103721,3,20160303103723,3,20160323092815,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST30,1,1723852,0,0,0,0,0,0,0,0,0,0,0
182,67417,1,492,LOCM,5100043940,10,00000000000000000000000022000000355,10,0A220EF637021EE5B88DDB06C54E4602,,2016,201603,201609,2016-03-03,06E103403Q,00000000000013943694,PDO,ZLE1,GFR,,,0,,WAENGPASS1,20160303103704,,20160303103721,3,20160303103723,3,20160323092830,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST30,1,1723867,0,0,0,0,0,0,0,0,0,0,0
183,67417,1,491,LOCM,5100043940,10,00000000000000000000000022000000355,10,0A220EF637021EE5B88DDB06BA6C0602,,2016,201603,201609,2016-03-03,06E103403Q,00000000000013943693,PDO,ZLE1,GFR,,,0,,WAENGPASS1,20160303103704,,20160303103721,3,20160303103723,3,20160323092851,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST30,1,1723888,0,0,0,0,0,0,0,0,0,0,0
184,67417,1,490,LOCM,5100043940,10,00000000000000000000000022000000355,10,0A220EF637021EE5B88DDB06B15FC602,,2016,201603,201609,2016-03-03,06E103403Q,00000000000013943692,PDO,ZLE1,GFR,,,0,,WAENGPASS1,20160303103704,,20160303103721,3,20160303103723,3,20160323092905,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST30,1,1723902,0,0,0,0,0,0,0,0,0,0,0
185,67417,1,489,LOCM,5100044028,10,00000000000000000000000022000000422,10,0A220EF637021ED5B7F219ADD797D95C,,2016,201603,201609,2016-03-02,06E103403Q,00000000000013943564,PDO,ZLE1,GFR,,,0,,WAENGPASS1,20160302121420,,20160302121441,3,20160302123547,1,20160323093008,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST30,1,1803261,0,0,0,0,0,0,0,0,0,0,0
186,67417,1,488,LOCM,5100043935,10,00000000000000000000000022000000325,10,AE2340D55A031ED5B7F1D279A650145D,,2016,201602,201608,2016-02-25,06E103403Q,00000000000013943552,PDO,ZLE1,GFR,,,0,,WAENGPASS1,20160225124123,,20160225124215,2,20160225124217,3,20160301092853,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST30,1,420396,0,0,0,0,0,0,0,0,0,0,0
187,67417,1,487,LOCM,5100043683,10,00000000000000000000000021000000479,10,AE2340D55A031ED5B1993E818A7E945D,,2016,201601,201604,2016-01-27,04L103023C,00000000000013941419,PDO,ZLC1,GRD,,,0,,,20160127102156,,20160127102224,3,20160127102225,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST20,1,0,0,0,0,0,0,0,0,0,0,0,0
188,67417,1,486,LOCM,5100043736,10,00000000000000000000000021000000640,10,0A220EF637021ED5B09B9F3A96A0DC67,,2016,201601,201603,2016-01-22,06J145713K,00000000000013941224,PDO,ZLC1,GGT,,,0,,,20160122080710,,20160122080733,3,20160122084213,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST20,1,0,0,0,0,0,0,0,0,0,0,0,0
189,67417,1,485,LOCM,5100043631,10,00000000000000000000000021000000536,10,0A220EF637021ED5AFBA43892E22D95C,,2016,201601,201603,2016-01-18,04L103023E,00000000000013940727,PDO,ZLC1,GRD,,,0,,,20160118110425,,20160118110613,1,20160118110614,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST20,1,0,0,0,0,0,0,0,0,0,0,0,0
190,67417,1,484,LOCM,5100043630,10,00000000000000000000000021000000537,10,0A63B21C04021EE5AFBA3A10B4408D84,,2016,201601,201603,2016-01-18,04L103023E,00000000000013940725,PDO,ZLC1,GRD,,,0,,LMWALKWL02,20160118110424,,20160118110613,1,20160118110614,3,20160119102036,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST30,1,83662,0,0,0,0,0,0,0,0,0,0,0
191,67417,1,483,LOCM,5100043615,10,00000000000000000000000021000000527,10,AE2340D55A031ED5AEBB8E59EA788DE7,,2016,201601,201602,2016-01-13,04L103023E,00000000000013940645,PDO,ZLC1,GRD,,,0,,LMWALKWL01,20160113101440,,20160113101650,1,20160113101651,3,20160118101746,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST30,1,432055,0,0,0,0,0,0,0,0,0,0,0
192,67417,1,482,LOCM,5100043616,10,00000000000000000000000021000000613,10,0A63B21C04021ED5AEBB837819B7589B,,2016,201601,201602,2016-01-13,04L103023E,00000000000013940643,PDO,ZLC1,GRD,,,0,,,20160113101440,,20160113101649,1,20160113101650,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST20,1,0,0,0,0,0,0,0,0,0,0,0,0
193,67417,1,417,LOCM,5100044442,10,,0,00000000000000000000000000000000,,2016,201604,201616,2016-04-21,038105101AAROH,,,ZLC1,GRS,,,0,,,20160421144215,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
194,67417,1,416,LOCM,5100044441,10,,0,00000000000000000000000000000000,,2016,201604,201616,2016-04-21,038105101AAROH,,,ZLC1,GRS,,,0,,,20160421144214,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
195,67417,1,415,LOCM,5100044440,10,,0,00000000000000000000000000000000,,2016,201604,201616,2016-04-21,038105101AAROH,,,ZLC1,GRS,,,0,,,20160421144214,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
196,67417,1,414,LOCM,5100044439,10,,0,00000000000000000000000000000000,,2016,201604,201616,2016-04-21,038105101AAROH,,,ZLC1,GRS,,,0,,,20160421144214,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
197,67417,1,413,LOCM,5100044438,10,,0,00000000000000000000000000000000,,2016,201604,201616,2016-04-21,038105101AAROH,,,ZLC1,GRS,,,0,,,20160421144214,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
198,67417,1,412,LOCM,5100044437,10,,0,00000000000000000000000000000000,,2016,201604,201616,2016-04-21,038105101AAROH,,,ZLC1,GRS,,,0,,,20160421144213,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
199,67417,1,411,LOCM,5100044436,10,,0,00000000000000000000000000000000,,2016,201604,201616,2016-04-21,038105101AAROH,,,ZLC1,GRS,,,0,,,20160421144213,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
200,67417,1,410,LOCM,5100044435,10,,0,00000000000000000000000000000000,,2016,201604,201616,2016-04-21,038105101AAROH,,,ZLC1,GRS,,,0,,,20160421144212,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
201,67417,1,409,LOCM,5100044434,10,,0,00000000000000000000000000000000,,2016,201604,201616,2016-04-21,038105101AAROH,,,ZLC1,GRS,,,0,,,20160421144212,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
202,67417,1,408,LOCM,5100044433,10,,0,00000000000000000000000000000000,,2016,201604,201616,2016-04-21,038105101AAROH,,,ZLC1,GRS,,,0,,,20160421144211,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
203,67417,1,407,LOCM,5100044432,10,,0,00000000000000000000000000000000,,2016,201604,201616,2016-04-21,038105101AAROH,,,ZLC1,GRS,,,0,,,20160421144211,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
204,67417,1,406,LOCM,5100044431,10,,0,00000000000000000000000000000000,,2016,201604,201616,2016-04-21,038105101AAROH,,,ZLC1,GRS,,,0,,,20160421144210,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
205,67417,1,405,LOCM,5100044430,10,,0,00000000000000000000000000000000,,2016,201604,201616,2016-04-21,038105101AAROH,,,ZLC1,GRS,,,0,,,20160421144209,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
206,67417,1,404,LOCM,5100044427,10,,0,00000000000000000000000000000000,,2016,201604,201615,2016-04-12,038105101AAROH,,,ZLC1,GRS,,,0,,,20160412115448,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
207,67417,1,403,LOCM,5100044426,10,,0,00000000000000000000000000000000,,2016,201604,201615,2016-04-12,038105101AAROH,,,ZLC1,GRS,,,0,,,20160412115448,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
208,67417,1,402,LOCM,5100044425,10,,0,00000000000000000000000000000000,,2016,201604,201615,2016-04-12,038105101AAROH,,,ZLC1,GRS,,,0,,,20160412115447,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
209,67417,1,401,LOCM,5100044424,10,,0,00000000000000000000000000000000,,2016,201604,201615,2016-04-12,038105101AAROH,,,ZLC1,GRS,,,0,,,20160412115447,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
210,67417,1,400,LOCM,5100044423,10,,0,00000000000000000000000000000000,,2016,201604,201615,2016-04-12,038105101AAROH,,,ZLC1,GRS,,,0,,,20160412115446,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
211,67417,1,399,LOCM,5100044422,10,,0,00000000000000000000000000000000,,2016,201604,201615,2016-04-12,038105101AAROH,,,ZLC1,GRS,,,0,,,20160412115446,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
212,67417,1,398,LOCM,5100044421,10,,0,00000000000000000000000000000000,,2016,201604,201615,2016-04-12,038105101AAROH,,,ZLC1,GRS,,,0,,,20160412115445,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
213,67417,1,397,LOCM,5100044420,10,,0,00000000000000000000000000000000,,2016,201604,201615,2016-04-12,038105101AAROH,,,ZLC1,GRS,,,0,,,20160412114030,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
214,67417,1,396,LOCM,5100044419,10,,0,00000000000000000000000000000000,,2016,201604,201615,2016-04-12,038105101AAROH,,,ZLC1,GRS,,,0,,,20160412114029,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
215,67417,1,395,LOCM,5100044418,10,,0,00000000000000000000000000000000,,2016,201604,201615,2016-04-12,038105101AAROH,,,ZLC1,GRS,,,0,,,20160412114029,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
216,67417,1,394,LOCM,5100044410,10,00000000000000000000000022000000705,10,00000000000000000000000000000000,,2016,201604,201615,2016-04-12,038105101AAROH,,PDO,ZLE1,GRS,,,0,,,20160412095256,,20160412095506,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,1,0,0,0,0,0,0,0,0,0,0,0,0
217,67417,1,393,LOCM,5100044403,10,00000000000000000000000022000000706,10,00000000000000000000000000000000,,2016,201604,201615,2016-04-12,038105101AAROH,,PDO,ZLE1,GRS,,,0,,,20160412095253,,20160412095506,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,1,0,0,0,0,0,0,0,0,0,0,0,0
218,67417,1,392,LOCM,5100044408,10,00000000000000000000000022000000704,10,00000000000000000000000000000000,,2016,201604,201615,2016-04-12,038105101AAROH,,PDO,ZLE1,GRS,,,0,,,20160412095255,,20160412095506,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,1,0,0,0,0,0,0,0,0,0,0,0,0
219,67417,1,391,LOCM,5100044230,10,,0,00000000000000000000000000000000,,2016,201603,201611,2016-03-17,038105101AAROH,,,ZLC1,GRS,,,0,,,20160317164259,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
220,67417,1,390,LOCM,5100044228,10,,0,00000000000000000000000000000000,,2016,201603,201611,2016-03-17,038105101AAROH,,,ZLC1,GRS,,,0,,,20160317161812,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
221,67417,1,389,LOCM,5100044305,10,00000000000000000000000021000001105,10,00000000000000000000000000000000,,2016,201603,201611,2016-03-17,06H103023L,,PDO,ZLC1,GRS,,,0,,,20160317153343,,20160317153405,3,20160317153405,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST20,1,0,0,0,0,0,0,0,0,0,0,0,0
222,67417,1,388,LOCM,5100043999,10,,0,00000000000000000000000000000000,,2016,201603,201611,2016-03-17,038105101AAROH,,,ZLC1,GRS,,,0,,,20160317082343,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
223,67417,1,387,LOCM,5100044221,10,00000000000000000000000021000001206,10,00000000000000000000000000000000,,2016,201603,201611,2016-03-16,059103353EF,,PDO,ZLC1,GBM,,,0,,,20160316131714,,20160316131750,3,20160316131752,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,1,0,0,0,0,0,0,0,0,0,0,0,0
224,67417,1,386,LOCM,5100044222,10,00000000000000000000000021000001205,10,00000000000000000000000000000000,,2016,201603,201611,2016-03-16,059103353EF,,PDO,ZLC1,GBM,,,0,,,20160316131714,,20160316131750,3,20160316131751,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,1,0,0,0,0,0,0,0,0,0,0,0,0
225,67417,1,449,LOCM,5100045115,10,,0,00000000000000000000000000000000,,2016,201605,201619,2016-05-10,06E103023BB,,,ZLE1,GFR,,,0,,,20160510083252,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
226,67417,1,448,LOCM,5100045114,10,,0,00000000000000000000000000000000,,2016,201605,201619,2016-05-10,06E103023BB,,,ZLE1,GFR,,,0,,,20160510083251,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
227,67417,1,447,LOCM,5100045104,10,00000000000000000000000022000000913,10,00000000000000000000000000000000,,2016,201605,201619,2016-05-09,06H121011P,,PDO,ZLE1,GGK,,,0,,,20160509203814,,20160509203914,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,1,0,0,0,0,0,0,0,0,0,0,0,0
228,67417,1,446,LOCM,5100045107,10,00000000000000000000000022000000912,10,00000000000000000000000000000000,,2016,201605,201619,2016-05-09,06H121011P,,PDO,ZLE1,GGK,,,0,,,20160509203816,,20160509203914,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,1,0,0,0,0,0,0,0,0,0,0,0,0
229,67417,1,445,LOCM,5100045105,10,00000000000000000000000022000001008,10,00000000000000000000000000000000,,2016,201605,201619,2016-05-09,06H121011P,,PDO,ZLE1,GGK,,,0,,,20160509203815,,20160509203914,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,1,0,0,0,0,0,0,0,0,0,0,0,0
230,67417,1,444,LOCM,5100045103,10,00000000000000000000000022000000809,10,00000000000000000000000000000000,,2016,201605,201619,2016-05-09,06H121011P,,PDO,ZLE1,GGK,,,0,,,20160509203813,,20160509203914,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,1,0,0,0,0,0,0,0,0,0,0,0,0
231,67417,1,443,LOCM,5100045106,10,00000000000000000000000022000000808,10,00000000000000000000000000000000,,2016,201605,201619,2016-05-09,06H121011P,,PDO,ZLE1,GGK,,,0,,,20160509203815,,20160509203914,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,1,0,0,0,0,0,0,0,0,0,0,0,0
232,67417,1,442,LOCM,5100045015,10,00000000000000000000000022000000911,10,00000000000000000000000000000000,,2016,201605,201619,2016-05-09,06E105269C,,PDO,ZLE1,GFK,,,0,,,20160509160817,,20160509160852,3,20160509161045,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST20,1,0,0,0,0,0,0,0,0,0,0,0,0
233,67417,1,441,LOCM,5100045016,10,00000000000000000000000022000000910,10,00000000000000000000000000000000,,2016,201605,201619,2016-05-09,06E105269C,,PDO,ZLE1,GFK,,,0,,,20160509160818,,20160509160851,3,20160509161045,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST20,1,0,0,0,0,0,0,0,0,0,0,0,0
234,67417,1,440,LOCM,5100045014,10,00000000000000000000000022000001007,10,00000000000000000000000000000000,,2016,201605,201619,2016-05-09,06E105269C,,PDO,ZLE1,GFK,,,0,,,20160509160814,,20160509160851,3,20160509161045,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST20,1,0,0,0,0,0,0,0,0,0,0,0,0
235,67417,1,439,LOCM,5100045006,10,00000000000000000000000022000000909,10,00000000000000000000000000000000,,2016,201605,201619,2016-05-09,06J103041AD,,PDO,ZLE1,KGM,,,0,,,20160509085133,,20160509085956,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,1,0,0,0,0,0,0,0,0,0,0,0,0
236,67417,1,438,LOCM,5100045007,10,00000000000000000000000022000000908,10,00000000000000000000000000000000,,2016,201605,201619,2016-05-09,06J103041AD,,PDO,ZLE1,KGM,,,0,,,20160509085133,,20160509085954,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,1,0,0,0,0,0,0,0,0,0,0,0,0
237,67417,1,437,LOCM,5100045005,10,00000000000000000000000022000000804,10,00000000000000000000000000000000,,2016,201605,201619,2016-05-09,06J103041AD,,PDO,ZLE1,KGM,,,0,,,20160509085132,,20160509085956,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,1,0,0,0,0,0,0,0,0,0,0,0,0
238,67417,1,436,LOCM,5100045004,10,,0,00000000000000000000000000000000,,2016,201605,201619,2016-05-09,06H121011P,,,ZLC1,GGK,,,0,,,20160509075934,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
239,67417,1,435,LOCM,5100045003,10,,0,00000000000000000000000000000000,,2016,201605,201619,2016-05-09,06H121011P,,,ZLC1,GGK,,,0,,,20160509075933,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
240,67417,1,434,LOCM,5100045002,10,,0,00000000000000000000000000000000,,2016,201605,201619,2016-05-09,06H121011P,,,ZLC1,GGK,,,0,,,20160509075931,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,1,0,0,0,0,0,0,0,0,0,0,0,0
241,67417,1,433,LOCM,5100044822,10,00000000000000000000000022000000905,10,00000000000000000000000000000000,,2016,201605,201618,2016-05-03,04E103404N,,PDO,ZLE1,GRO,,,0,,,20160503110050,,20160503110407,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,1,0,0,0,0,0,0,0,0,0,0,0,0
