
	     TANUM	TAPOS	VLTYP	VLENR	NLTYP	NLENR	       CONFIRMED_AT
	7000003155	 0002				00000000000127087289	20.151.219.073.309
	7000003155	 0003		00000000000127087290			20.151.219.073.309
	7000003155	 0004				00000000000127087290	20.151.219.073.309
	7000003155	 0005		00000000000127087291			20.151.219.073.309
	7000003155	 0006				00000000000127087291	20.151.219.073.309
	7000003156	 0001		00000000000014428829			20.151.219.074.028
	7000003156	 0002		00000000000014428845			20.151.219.074.028
	7000003156	 0003		00000000000014445145			20.151.219.074.028
	7000003156	 0004		00000000000014445656			20.151.219.074.028
	7000003156	 0005		00000000000014445657			20.151.219.074.028
	7000003156	 0006		00000000000014445658			20.151.219.074.028
	7000003156	 0007		00000000000014445659			20.151.219.074.028
	7000003157	 0001		00000000000127087286			20.151.219.092.426
	7000003157	 0002				00000000000127087286	20.151.219.092.426
	7000003157	 0003		00000000000127087287			20.151.219.092.426
	7000003157	 0004				00000000000127087287	20.151.219.092.426
	7000003157	 0005		00000000000127087288			20.151.219.092.426
	7000003157	 0006				00000000000127087288	20.151.219.092.426
	7000003158	 0001		00000000000127087337			20.151.219.092.654
	7000003158	 0002				00000000000127087337	20.151.219.092.654
	7000003158	 0003		00000000000127087338			20.151.219.092.654
	7000003158	 0004				00000000000127087338	20.151.219.092.654
	7000003158	 0005		00000000000127087339			20.151.219.092.654
	7000003158	 0006				00000000000127087339	20.151.219.092.654
	7000003159	 0001		00000000000127087343			20.151.219.092.731
	7000003159	 0002				00000000000127087343	20.151.219.092.731
	7000003159	 0003		00000000000127087344			20.151.219.092.731
	7000003159	 0004				00000000000127087344	20.151.219.092.731
	7000003159	 0005		00000000000127087345			20.151.219.092.731
	7000003159	 0006				00000000000127087345	20.151.219.092.731
	7000003160	 0001		00000000000127087340			20.151.219.092.909
	7000003160	 0002				00000000000127087340	20.151.219.092.909
	7000003160	 0003		00000000000127087341			20.151.219.092.909
	7000003160	 0004				00000000000127087341	20.151.219.092.909
	7000003160	 0005		00000000000127087342			20.151.219.092.909
	7000003160	 0006				00000000000127087342	20.151.219.092.909
	7000003161	 0001		00000000000127087334			20.151.219.093.001
	7000003161	 0002				00000000000127087334	20.151.219.093.001
	7000003161	 0003		00000000000127087335			20.151.219.093.001
	7000003161	 0004				00000000000127087335	20.151.219.093.001
	7000003161	 0005		00000000000127087336			20.151.219.093.001
	7000003161	 0006				00000000000127087336	20.151.219.093.001
	7000003162	 0001		00000000000127087352			20.151.219.103.322
	7000003162	 0002				00000000000127087352	20.151.219.103.322
	7000003162	 0003		00000000000127087353			20.151.219.103.322
	7000003162	 0004				00000000000127087353	20.151.219.103.322
	7000003162	 0005		00000000000127087354			20.151.219.103.322
	7000003162	 0006				00000000000127087354	20.151.219.103.322
	7000003163	 0001		00000000000127087349			20.151.219.103.533
	7000003163	 0002				00000000000127087349	20.151.219.103.533
	7000003163	 0003		00000000000127087350			20.151.219.103.533
	7000003163	 0004				00000000000127087350	20.151.219.103.533
	7000003163	 0005		00000000000127087351			20.151.219.103.533
	7000003163	 0006				00000000000127087351	20.151.219.103.533
	7000003164	 0001		00000000000014445144			20.151.219.103.552
	7000003164	 0002		00000000000014445660			20.151.219.103.552
	7000003164	 0003		00000000000014445661			20.151.219.103.552
	7000003164	 0004		00000000000014445662			20.151.219.103.552
	7000003164	 0005		00000000000014445663			20.151.219.103.552
	7000003165	 0001		00000000000127087346			20.151.219.103.703
	7000003165	 0002				00000000000127087346	20.151.219.103.703
	7000003165	 0003		00000000000127087347			20.151.219.103.703
	7000003165	 0004				00000000000127087347	20.151.219.103.703
	7000003165	 0005		00000000000127087348			20.151.219.103.703
	7000003165	 0006				00000000000127087348	20.151.219.103.703
	7000003166	 0001		00000000000127087361			20.151.219.114.235
	7000003166	 0002				00000000000127087361	20.151.219.114.235
	7000003166	 0003		00000000000127087362			20.151.219.114.235
	7000003166	 0004				00000000000127087362	20.151.219.114.235
	7000003166	 0005		00000000000127087363			20.151.219.114.235
	7000003166	 0006				00000000000127087363	20.151.219.114.235
	7000003167	 0001		00000000000127087358			20.151.219.114.430
	7000003167	 0002				00000000000127087358	20.151.219.114.430
	7000003167	 0003		00000000000127087359			20.151.219.114.430
	7000003167	 0004				00000000000127087359	20.151.219.114.430
	7000003167	 0005		00000000000127087360			20.151.219.114.430
	7000003167	 0006				00000000000127087360	20.151.219.114.430
	7000003168	 0001		00000000000127087355			20.151.219.114.608
	7000003168	 0002				00000000000127087355	20.151.219.114.608
	7000003168	 0003		00000000000127087356			20.151.219.114.608
	7000003168	 0004				00000000000127087356	20.151.219.114.608
	7000003168	 0005		00000000000127087357			20.151.219.114.608
	7000003168	 0006				00000000000127087357	20.151.219.114.608
	7000003169	 0001		00000000000127087364			20.151.219.114.740
	7000003169	 0002				00000000000127087364	20.151.219.114.740
	7000003169	 0003		00000000000127087365			20.151.219.114.740
	7000003169	 0004				00000000000127087365	20.151.219.114.740
	7000003169	 0005		00000000000127087366			20.151.219.114.740
	7000003169	 0006				00000000000127087366	20.151.219.114.740
	7000003170	 0001		00000000000127087367			20.151.219.115.249
	7000003170	 0002				00000000000127087367	20.151.219.115.249
	7000003170	 0003		00000000000127087368			20.151.219.115.249
	7000003170	 0004				00000000000127087368	20.151.219.115.249
	7000003170	 0005		00000000000127087369			20.151.219.115.249
	7000003170	 0006				00000000000127087369	20.151.219.115.249
	7000003171	 0001		00000000000014445664			20.151.219.134.549
	7000003171	 0002		00000000000014445665			20.151.219.134.549
	7000003171	 0003		00000000000014445666			20.151.219.134.549
	7000003171	 0004		00000000000014445667			20.151.219.134.549
	7000003171	 0005		00000000000014445668			20.151.219.134.549
	7000003171	 0006		00000000000014445669			20.151.219.134.549
	7000003171	 0007		00000000000014445670			20.151.219.134.549
	7000003171	 0008		00000000000014445671			20.151.219.134.549
	7000003172	 0001		00000000000014458419			20.151.220.012.044
	7000003172	 0002				00000000000014458419	20.151.220.012.044
	7000003173	 0001		00000000000014458427			20.151.220.012.706
	7000003173	 0002				00000000000014458427	20.151.220.012.706
	7000003174	 0001		00000000000014458413			20.151.220.012.714
	7000003174	 0002				00000000000014458413	20.151.220.012.714
	7000003175	 0001		00000000000014458416			20.151.220.013.122
	7000003175	 0002				00000000000014458416	20.151.220.013.122
	7000003176	 0001		00000000000014458412			20.151.220.013.127
	7000003176	 0002				00000000000014458412	20.151.220.013.127
	7000003177	 0001		00000000000014458432			20.151.220.013.250
	7000003177	 0002				00000000000014458432	20.151.220.013.250
	7000003178	 0001		00000000000014458417			20.151.220.013.333
	7000003178	 0002				00000000000014458417	20.151.220.013.333
	7000003179	 0001		00000000000014458415			20.151.220.013.431
	7000003179	 0002				00000000000014458415	20.151.220.013.431
	7000003180	 0001		00000000000014458410			20.151.220.013.558
	7000003180	 0002				00000000000014458410	20.151.220.013.558
	7000003181	 0001		00000000000014458411			20.151.220.013.623
	7000003181	 0002				00000000000014458411	20.151.220.013.623
	7000003182	 0001		00000000000014458414			20.151.220.013.719
	7000003182	 0002				00000000000014458414	20.151.220.013.719
	7000003183	 0001		00000000000014458431			20.151.220.013.832
	7000003183	 0002				00000000000014458431	20.151.220.013.832
	7000003184	 0001		00000000000014458409			20.151.220.014.047
	7000003184	 0002				00000000000014458409	20.151.220.014.047
	7000003185	 0001		00000000000014458408			20.151.220.014.243
	7000003185	 0002				00000000000014458408	20.151.220.014.243
	7000003186	 0001		00000000000014458430			20.151.220.014.442
	7000003186	 0002				00000000000014458430	20.151.220.014.442
	7000003187	 0001		00000000000014458435			20.151.220.014.619
	7000003187	 0002				00000000000014458435	20.151.220.014.619
	7000003188	 0001		00000000000014458437			20.151.220.014.749
	7000003188	 0002				00000000000014458437	20.151.220.014.749
	7000003189	 0001		00000000000014458412			20.151.220.015.814
	7000003189	 0002		00000000000014458413			20.151.220.015.814
	7000003189	 0003		00000000000014458415			20.151.220.015.814
	7000003189	 0004		00000000000014458416			20.151.220.015.814
	7000003189	 0005		00000000000014458417			20.151.220.015.814
	7000003189	 0006		00000000000014458419			20.151.220.015.814
	7000003189	 0007		00000000000014458427			20.151.220.015.814
	7000003189	 0008		00000000000014458432			20.151.220.015.814
	7000003190	 0001		00000000000014458436			20.151.220.020.058
	7000003190	 0002				00000000000014458436	20.151.220.020.058
	7000003191	 0001		00000000000014458434			20.151.220.020.251
	7000003191	 0002				00000000000014458434	20.151.220.020.251
	7000003192	 0001		00000000000014458438			20.151.220.020.434
	7000003192	 0002				00000000000014458438	20.151.220.020.434
	7000003193	 0001		00000000000014458424			20.151.220.020.536
	7000003193	 0002				00000000000014458424	20.151.220.020.536
	7000003194	 0001		00000000000014458423			20.151.220.020.633
	7000003194	 0002				00000000000014458423	20.151.220.020.633
	7000003195	 0001		00000000000014458418			20.151.220.020.725
	7000003195	 0002				00000000000014458418	20.151.220.020.725
	7000003196	 0001		00000000000014458433			20.151.220.020.815
	7000003196	 0002				00000000000014458433	20.151.220.020.815
	7000003197	 0001		00000000000014458440			20.151.220.020.918
	7000003197	 0002				00000000000014458440	20.151.220.020.918
	7000003198	 0001		00000000000014458439			20.151.220.021.002
	7000003198	 0002				00000000000014458439	20.151.220.021.002
	7000003199	 0001		00000000000014458429			20.151.220.021.129
	7000003199	 0002				00000000000014458429	20.151.220.021.129
	7000003200	 0001		00000000000014458420			20.151.220.021.300
	7000003200	 0002				00000000000014458420	20.151.220.021.300
	7000003201	 0001		00000000000014458425			20.151.220.021.325
	7000003201	 0002				00000000000014458425	20.151.220.021.325
	7000003202	 0001		00000000000014457564			20.151.220.021.327
	7000003202	 0002				00000000000014457564	20.151.220.021.327
	7000003203	 0001		00000000000014458421			20.151.220.021.441
	7000003203	 0002				00000000000014458421	20.151.220.021.441
	7000003204	 0001		00000000000014458426			20.151.220.021.519
	7000003204	 0002				00000000000014458426	20.151.220.021.519
	7000003205	 0001		00000000000014458422			20.151.220.021.637
	7000003205	 0002				00000000000014458422	20.151.220.021.637
	7000003206	 0001		00000000000014458428			20.151.220.021.654
	7000003206	 0002				00000000000014458428	20.151.220.021.654
	7000003207	 0001		00000000000014457553			20.151.220.022.359
	7000003207	 0002				00000000000014457553	20.151.220.022.359
	7000003208	 0001		00000000000014458407			20.151.220.022.704
	7000003208	 0002				00000000000014458407	20.151.220.022.704
	7000003209	 0001		00000000000014457566			20.151.220.024.305
	7000003209	 0002				00000000000014457566	20.151.220.024.305
	7000003210	 0001		00000000000014457567			20.151.220.024.433
	7000003210	 0002				00000000000014457567	20.151.220.024.433
	7000003211	 0001			LMWE	00000000000014495610	20.151.220.032.857
	7000003211	 0002			LMWE	00000000000014495611	20.151.220.032.857
	7000003211	 0003			LMWE	00000000000014495612	20.151.220.032.857
	7000003211	 0004			LMWE	00000000000014495613	20.151.220.032.857
	7000003211	 0005			LMWE	00000000000014495614	20.151.220.032.857
	7000003211	 0006			LMWE	00000000000014495615	20.151.220.032.857
	7000003211	 0007			LMWE	00000000000014495616	20.151.220.032.857
	7000003211	 0008			LMWE	00000000000014495617	20.151.220.032.857
	7000003211	 0009			LMWE	00000000000014495618	20.151.220.032.857
	7000003211	 0010			LMWE	00000000000014495619	20.151.220.032.857
	7000003211	 0011			LMWE	00000000000014495620	20.151.220.032.857
	7000003211	 0012			LMWE	00000000000014495621	20.151.220.032.857
	7000003211	 0013			LMWE	00000000000014495622	20.151.220.032.857
	7000003211	 0014			LMWE	00000000000014495623	20.151.220.032.857
	7000003211	 0015			LMWE	00000000000014495624	20.151.220.032.857
	7000003211	 0016			LMWE	00000000000014495625	20.151.220.032.857
	7000003211	 0017			LMWE	00000000000014495626	20.151.220.032.857
	7000003211	 0018			LMWE	00000000000014495627	20.151.220.032.857
	7000003211	 0019			LMWE	00000000000014495628	20.151.220.032.857
	7000003211	 0020			LMWE	00000000000014495629	20.151.220.032.857
	7000003211	 0021			LMWE	00000000000014495630	20.151.220.032.857
	7000003211	 0022			LMWE	00000000000014495631	20.151.220.032.857
	7000003211	 0023			LMWE	00000000000014495632	20.151.220.032.857
	7000003211	 0024			LMWE	00000000000014495633	20.151.220.032.857
	7000003211	 0025			LMWE	00000000000014495634	20.151.220.032.857
	7000003211	 0026			LMWE	00000000000014495635	20.151.220.032.857
	7000003211	 0027			LMWE	00000000000014495636	20.151.220.032.857
	7000003211	 0028			LMWE	00000000000014495637	20.151.220.032.857
	7000003211	 0029			LMWE	00000000000014495638	20.151.220.032.857
	7000003211	 0030			LMWE	00000000000014495639	20.151.220.032.857
	7000003211	 0031			LMWE	00000000000014495640	20.151.220.032.857
	7000003211	 0032			LMWE	00000000000014495641	20.151.220.032.857
	7000003211	 0033			LMWE	00000000000014495642	20.151.220.032.857
	7000003211	 0034			LMWE	00000000000014495643	20.151.220.032.857
	7000003211	 0035			LMWE	00000000000014495644	20.151.220.032.857
	7000003211	 0036			LMWE	00000000000014495645	20.151.220.032.857
	7000003212	 0001		00000000000014456696			20.151.220.041.011
	7000003212	 0002				00000000000014456696	20.151.220.041.011
	7000003213	 0001		00000000000014456697			20.151.220.041.233
	7000003213	 0002				00000000000014456697	20.151.220.041.233
	7000003214	 0001		00000000000014457561			20.151.220.041.348
	7000003214	 0002				00000000000014457561	20.151.220.041.348
	7000003215	 0001		00000000000014456698			20.151.220.055.238
	7000003215	 0002				00000000000014456698	20.151.220.055.238
	7000003216	 0001		00000000000014456693			20.151.220.055.543
	7000003216	 0002				00000000000014456693	20.151.220.055.543
	7000003217	 0001		00000000000014456695			20.151.220.055.728
	7000003217	 0002				00000000000014456695	20.151.220.055.728
	7000003218	 0001		00000000000014456694			20.151.220.055.914
	7000003218	 0002				00000000000014456694	20.151.220.055.914
	7000003219	 0001		00000000000014457552			20.151.220.060.251
	7000003219	 0002				00000000000014457552	20.151.220.060.251
	7000003220	 0001		00000000000014456699			20.151.220.060.452
	7000003220	 0002				00000000000014456699	20.151.220.060.452
	7000003221	 0001		00000000000014457554			20.151.220.060.700
	7000003221	 0002				00000000000014457554	20.151.220.060.700
	7000003222	 0001		00000000000014457551			20.151.220.061.011
	7000003222	 0002				00000000000014457551	20.151.220.061.011
	7000003223	 0001		00000000000014457569			20.151.220.061.215
	7000003223	 0002				00000000000014457569	20.151.220.061.215
	7000003224	 0001		00000000000014457550			20.151.220.061.437
	7000003224	 0002				00000000000014457550	20.151.220.061.437
	7000003225	 0001		00000000000014456698			20.151.220.065.233
	7000003225	 0002		00000000000014457553			20.151.220.065.233
	7000003225	 0003		00000000000014457564			20.151.220.065.233
	7000003225	 0004		00000000000014457566			20.151.220.065.233
	7000003225	 0005		00000000000014457567			20.151.220.065.233
	7000003225	 0006		00000000000014458407			20.151.220.065.233
	7000003225	 0007		00000000000014458420			20.151.220.065.233
	7000003225	 0008		00000000000014458421			20.151.220.065.233
	7000003225	 0009		00000000000014458422			20.151.220.065.233
	7000003225	 0010		00000000000014458425			20.151.220.065.233
	7000003225	 0011		00000000000014458426			20.151.220.065.233
	7000003225	 0012		00000000000014458428			20.151.220.065.233
	7000003225	 0013		00000000000014458429			20.151.220.065.233
	7000003225	 0014		00000000000014458439			20.151.220.065.233
	7000003226	 0001		00000000000014457574			20.151.220.080.436
	7000003226	 0002				00000000000014457574	20.151.220.080.436
	7000003227	 0001		00000000000014457555			20.151.220.080.637
	7000003227	 0002				00000000000014457555	20.151.220.080.637
	7000003228	 0001		00000000000014457570			20.151.220.080.838
	7000003228	 0002				00000000000014457570	20.151.220.080.838
	7000003229	 0001		00000000000014457556			20.151.220.081.036
	7000003229	 0002				00000000000014457556	20.151.220.081.036
	7000003230	 0001		00000000000014457558			20.151.220.081.239
	7000003230	 0002				00000000000014457558	20.151.220.081.239
	7000003231	 0001		00000000000014457562			20.151.220.081.514
	7000003231	 0002				00000000000014457562	20.151.220.081.514
	7000003232	 0001		00000000000014457557			20.151.220.081.919
	7000003232	 0002				00000000000014457557	20.151.220.081.919
	7000003233	 0001		00000000000014457560			20.151.220.082.138
	7000003233	 0002				00000000000014457560	20.151.220.082.138
	7000003234	 0001		00000000000014457559			20.151.220.082.332
	7000003234	 0002				00000000000014457559	20.151.220.082.332
	7000003235	 0001		00000000000014456693			20.151.220.084.302
	7000003235	 0002		00000000000014456694			20.151.220.084.302
	7000003235	 0003		00000000000014456695			20.151.220.084.302
	7000003235	 0004		00000000000014456696			20.151.220.084.302
	7000003235	 0005		00000000000014456697			20.151.220.084.302
	7000003235	 0006		00000000000014456699			20.151.220.084.302
	7000003235	 0007		00000000000014457550			20.151.220.084.302
	7000003235	 0008		00000000000014457551			20.151.220.084.302
	7000003235	 0009		00000000000014457552			20.151.220.084.302
	7000003235	 0010		00000000000014457554			20.151.220.084.302
	7000003235	 0011		00000000000014457561			20.151.220.084.302
	7000003235	 0012		00000000000014457569			20.151.220.084.302
	7000003235	 0013		00000000000014457574			20.151.220.084.302
	7000003236	 0001		00000000000014458408			20.151.220.104.530
	7000003236	 0002		00000000000014458418			20.151.220.104.530
	7000003236	 0003		00000000000014458423			20.151.220.104.530
	7000003236	 0004		00000000000014458424			20.151.220.104.530
	7000003236	 0005		00000000000014458430			20.151.220.104.530
	7000003236	 0006		00000000000014458433			20.151.220.104.530
	7000003236	 0007		00000000000014458434			20.151.220.104.530
	7000003236	 0008		00000000000014458435			20.151.220.104.530
	7000003236	 0009		00000000000014458436			20.151.220.104.530
	7000003236	 0010		00000000000014458437			20.151.220.104.530
	7000003236	 0011		00000000000014458438			20.151.220.104.530
	7000003236	 0012		00000000000014458440			20.151.220.104.530
	7000003237	 0001		00000000000014457555			20.151.220.115.207
	7000003237	 0002		00000000000014457556			20.151.220.115.207
	7000003237	 0003		00000000000014457557			20.151.220.115.207
	7000003237	 0004		00000000000014457558			20.151.220.115.207
	7000003237	 0005		00000000000014457559			20.151.220.115.207
	7000003237	 0006		00000000000014457560			20.151.220.115.207
	7000003237	 0007		00000000000014457562			20.151.220.115.207
	7000003237	 0008		00000000000014457570			20.151.220.115.207
	7000003238	 0001		00000000000126765269			20.151.220.204.846
	7000003238	 0002				00000000000126765269	20.151.220.204.846
	7000003238	 0003		00000000000126765270			20.151.220.204.846
	7000003238	 0004				00000000000126765270	20.151.220.204.846
	7000003238	 0005		00000000000126765271			20.151.220.204.846
	7000003238	 0006				00000000000126765271	20.151.220.204.846
	7000003239	 0001		00000000000126765266			20.151.220.205.931
	7000003239	 0002				00000000000126765266	20.151.220.205.931
	7000003239	 0003		00000000000126765267			20.151.220.205.931
	7000003239	 0004				00000000000126765267	20.151.220.205.931
	7000003239	 0005		00000000000126765268			20.151.220.205.931
	7000003239	 0006				00000000000126765268	20.151.220.205.931
	7000003240	 0001		00000000000126765272			20.151.220.210.100
	7000003240	 0002				00000000000126765272	20.151.220.210.100
	7000003240	 0003		00000000000126765273			20.151.220.210.100
	7000003240	 0004				00000000000126765273	20.151.220.210.100
	7000003240	 0005		00000000000126765274			20.151.220.210.100
	7000003240	 0006				00000000000126765274	20.151.220.210.100
	7000003241	 0001		00000000000126765275			20.151.220.221.901
	7000003241	 0002				00000000000126765275	20.151.220.221.901
	7000003241	 0003		00000000000126765276			20.151.220.221.901
	7000003241	 0004				00000000000126765276	20.151.220.221.901
	7000003241	 0005		00000000000126765277			20.151.220.221.901
	7000003241	 0006				00000000000126765277	20.151.220.221.901
	7000003242	 0001		00000000000126765287			20.151.220.221.907
	7000003242	 0002				00000000000126765287	20.151.220.221.907
	7000003242	 0003		00000000000126765288			20.151.220.221.907
	7000003242	 0004				00000000000126765288	20.151.220.221.907
	7000003242	 0005		00000000000126765289			20.151.220.221.907
	7000003242	 0006				00000000000126765289	20.151.220.221.907
	7000003243	 0001		00000000000126765281			20.151.220.222.044
	7000003243	 0002				00000000000126765281	20.151.220.222.044
	7000003243	 0003		00000000000126765282			20.151.220.222.044
	7000003243	 0004				00000000000126765282	20.151.220.222.044
	7000003243	 0005		00000000000126765283			20.151.220.222.044
	7000003243	 0006				00000000000126765283	20.151.220.222.044
	7000003244	 0001		00000000000126765284			20.151.220.222.138
	7000003244	 0002				00000000000126765284	20.151.220.222.138
	7000003244	 0003		00000000000126765285			20.151.220.222.138
	7000003244	 0004				00000000000126765285	20.151.220.222.138
	7000003244	 0005		00000000000126765286			20.151.220.222.138
	7000003244	 0006				00000000000126765286	20.151.220.222.138
	7000003245	 0001		00000000000126765278			20.151.220.223.745
	7000003245	 0002				00000000000126765278	20.151.220.223.745
	7000003245	 0003		00000000000126765279			20.151.220.223.745
	7000003245	 0004				00000000000126765279	20.151.220.223.745
	7000003245	 0005		00000000000126765280			20.151.220.223.745
	7000003245	 0006				00000000000126765280	20.151.220.223.745
	7000003246	 0001		00000000000014296068			20.151.220.225.654
	7000003246	 0002		00000000000014296069			20.151.220.225.654
	7000003246	 0003		00000000000014296070			20.151.220.225.654
	7000003246	 0004		00000000000014296071			20.151.220.225.654
	7000003246	 0005		00000000000014296072			20.151.220.225.654
	7000003246	 0006		00000000000014296073			20.151.220.225.654
	7000003246	 0007		00000000000014296074			20.151.220.225.654
	7000003246	 0008		00000000000014296075			20.151.220.225.654
	7000003247	 0001		00000000000126765200			20.151.221.001.626
	7000003247	 0002				00000000000126765200	20.151.221.001.626
	7000003247	 0003		00000000000126765201			20.151.221.001.626
	7000003247	 0004				00000000000126765201	20.151.221.001.626
	7000003247	 0005		00000000000126765202			20.151.221.001.626
	7000003247	 0006				00000000000126765202	20.151.221.001.626
	7000003248	 0001		00000000000126765215			20.151.221.003.432
	7000003248	 0002				00000000000126765215	20.151.221.003.432
	7000003248	 0003		00000000000126765216			20.151.221.003.432
	7000003248	 0004				00000000000126765216	20.151.221.003.432
	7000003248	 0005		00000000000126765217			20.151.221.003.432
	7000003248	 0006				00000000000126765217	20.151.221.003.432
	7000003249	 0001		00000000000126765212			20.151.221.003.821
	7000003249	 0002				00000000000126765212	20.151.221.003.821
	7000003249	 0003		00000000000126765213			20.151.221.003.821
	7000003249	 0004				00000000000126765213	20.151.221.003.821
	7000003249	 0005		00000000000126765214			20.151.221.003.821
	7000003249	 0006				00000000000126765214	20.151.221.003.821
	7000003250	 0001		00000000000126765197			20.151.221.004.942
	7000003250	 0002				00000000000126765197	20.151.221.004.942
	7000003250	 0003		00000000000126765198			20.151.221.004.942
	7000003250	 0004				00000000000126765198	20.151.221.004.942
	7000003250	 0005		00000000000126765199			20.151.221.004.942
	7000003250	 0006				00000000000126765199	20.151.221.004.942
	7000003251	 0001		00000000000014296045			20.151.221.022.557
	7000003251	 0002		00000000000014296046			20.151.221.022.557
	7000003251	 0003		00000000000014296050			20.151.221.022.557
	7000003251	 0004		00000000000014296051			20.151.221.022.557
	7000003252	 0001		00000000000126765209			20.151.221.180.857
	7000003252	 0002				00000000000126765209	20.151.221.180.857
	7000003252	 0003		00000000000126765210			20.151.221.180.857
	7000003252	 0004				00000000000126765210	20.151.221.180.857
	7000003252	 0005		00000000000126765211			20.151.221.180.857
	7000003252	 0006				00000000000126765211	20.151.221.180.857
	7000003253	 0001		00000000000126765194			20.151.221.184.011
	7000003253	 0002				00000000000126765194	20.151.221.184.011
	7000003253	 0003		00000000000126765195			20.151.221.184.011
	7000003253	 0004				00000000000126765195	20.151.221.184.011
	7000003253	 0005		00000000000126765196			20.151.221.184.011
	7000003253	 0006				00000000000126765196	20.151.221.184.011
	7000003254	 0001			LMWE	00000000000014502502	20.151.221.185.925
	7000003254	 0002			LMWE	00000000000014502503	20.151.221.185.925
	7000003254	 0003			LMWE	00000000000014502504	20.151.221.185.925
	7000003254	 0004			LMWE	00000000000014502505	20.151.221.185.925
	7000003254	 0005			LMWE	00000000000014502506	20.151.221.185.925
	7000003254	 0006			LMWE	00000000000014502507	20.151.221.185.925
	7000003254	 0007			LMWE	00000000000014502508	20.151.221.185.925
	7000003254	 0008			LMWE	00000000000014502509	20.151.221.185.925
	7000003254	 0009			LMWE	00000000000014502510	20.151.221.185.925
	7000003254	 0010			LMWE	00000000000014502511	20.151.221.185.925
	7000003254	 0011			LMWE	00000000000014502512	20.151.221.185.925
	7000003254	 0012			LMWE	00000000000014502513	20.151.221.185.925
	7000003254	 0013			LMWE	00000000000014502514	20.151.221.185.925
	7000003254	 0014			LMWE	00000000000014502515	20.151.221.185.925
	7000003254	 0015			LMWE	00000000000014502516	20.151.221.185.925
	7000003254	 0016			LMWE	00000000000014502517	20.151.221.185.925
	7000003254	 0017			LMWE	00000000000014502518	20.151.221.185.925
	7000003254	 0018			LMWE	00000000000014502519	20.151.221.185.925
	7000003255	 0001		00000000000126765224			20.151.221.191.728
	7000003255	 0002				00000000000126765224	20.151.221.191.728
	7000003255	 0003		00000000000126765225			20.151.221.191.728
	7000003255	 0004				00000000000126765225	20.151.221.191.728
	7000003255	 0005		00000000000126765226			20.151.221.191.728
	7000003255	 0006				00000000000126765226	20.151.221.191.728
	7000003256	 0001		00000000000014296044			20.151.221.194.851
	7000003256	 0002		00000000000014296049			20.151.221.194.851
	7000003256	 0003		00000000000014296054			20.151.221.194.851
	7000003257	 0001			LMWE	00000000000014481946	20.151.222.034.919
	7000003257	 0002			LMWE	00000000000014481947	20.151.222.034.919
	7000003257	 0003			LMWE	00000000000014481948	20.151.222.034.919
	7000003257	 0004			LMWE	00000000000014481949	20.151.222.034.919
	7000003257	 0005			LMWE	00000000000014481950	20.151.222.034.919
	7000003257	 0006			LMWE	00000000000014481951	20.151.222.034.919
	7000003257	 0007			LMWE	00000000000014481952	20.151.222.034.919
	7000003257	 0008			LMWE	00000000000014481953	20.151.222.034.919
	7000003257	 0009			LMWE	00000000000014481954	20.151.222.034.919
	7000003257	 0010			LMWE	00000000000014481955	20.151.222.034.919
	7000003257	 0011			LMWE	00000000000014481956	20.151.222.034.919
	7000003257	 0012			LMWE	00000000000014481957	20.151.222.034.919
	7000003257	 0013			LMWE	00000000000014481958	20.151.222.034.919
	7000003257	 0014			LMWE	00000000000014481959	20.151.222.034.919
	7000003257	 0015			LMWE	00000000000014481960	20.151.222.034.919
	7000003257	 0016			LMWE	00000000000014481961	20.151.222.034.919
	7000003257	 0017			LMWE	00000000000014481962	20.151.222.034.919
	7000003257	 0018			LMWE	00000000000014481963	20.151.222.034.919
	7000003257	 0019			LMWE	00000000000014481964	20.151.222.034.919
	7000003257	 0020			LMWE	00000000000014481965	20.151.222.034.919
	7000003257	 0021			LMWE	00000000000014481966	20.151.222.034.919
	7000003257	 0022			LMWE	00000000000014481967	20.151.222.034.919
	7000003257	 0023			LMWE	00000000000014481968	20.151.222.034.919
	7000003257	 0024			LMWE	00000000000014481969	20.151.222.034.919
	7000003257	 0025			LMWE	00000000000014481970	20.151.222.034.919
	7000003257	 0026			LMWE	00000000000014481971	20.151.222.034.919
	7000003257	 0027			LMWE	00000000000014481972	20.151.222.034.919
	7000003257	 0028			LMWE	00000000000014481973	20.151.222.034.919
	7000003257	 0029			LMWE	00000000000014481974	20.151.222.034.919
	7000003257	 0030			LMWE	00000000000014481975	20.151.222.034.919
	7000003257	 0031			LMWE	00000000000014481976	20.151.222.034.919
	7000003257	 0032			LMWE	00000000000014481977	20.151.222.034.919
	7000003258	 0001			LMWE	00000000000014482469	20.151.222.035.021
	7000003258	 0002			LMWE	00000000000014482470	20.151.222.035.021
	7000003258	 0003			LMWE	00000000000014482471	20.151.222.035.021
	7000003258	 0004			LMWE	00000000000014482472	20.151.222.035.021
	7000003258	 0005			LMWE	00000000000014482473	20.151.222.035.021
	7000003258	 0006			LMWE	00000000000014482474	20.151.222.035.021
	7000003258	 0007			LMWE	00000000000014482475	20.151.222.035.021
	7000003258	 0008			LMWE	00000000000014482476	20.151.222.035.021
	7000003258	 0009			LMWE	00000000000014482477	20.151.222.035.022
	7000003258	 0010			LMWE	00000000000014482478	20.151.222.035.022
	7000003258	 0011			LMWE	00000000000014482479	20.151.222.035.022
