INDEX,CHNGID,RECORDTP,REQUID,WM_COUNT2,/BIC/G0WM_TU_N,CALWEEK,/BIC/GEWLSTAT,CALDAY,CALMONTH,CALYEAR,WEEKDAY1,WM_MATNR,WM_LICNUM,WM_VLTYP,WM_NLTYP,WM_VLPLA,/BIC/GEWVOND,/BIC/GEWVONZ,/BIC/GEWKPI,WM_NLENR,/BIC/GEWZEITD,/BIC/GEWBISD,/BIC/GEWBISZ,/BIC/GEWERSTAT,RECORD
2162,0,0,,1,000000200000000403,201610,,2016-03-11,201603,2016,5,03L105266DE,LKW001,,,,2016-03-11,10:24:36,KPI5,00000000001000000162,20160311092444,2016-03-11,10:24:44,,2162
2163,0,0,,1,000000200000000451,201610,,2016-03-11,201603,2016,5,038105101AAROH,LKW001,,,,2016-03-11,11:08:10,KPI3,00000000000013945093,20160311101011,2016-03-11,11:10:11,,2163
2164,0,0,,1,000000200000000451,201610,,2016-03-11,201603,2016,5,038105101AAROH,LKW001,,,,2016-03-11,11:10:11,KPI4,00000000000013945093,20160311101026,2016-03-11,11:10:26,,2164
2165,0,0,,1,000000200000000451,201610,,2016-03-11,201603,2016,5,038105101AAROH,LKW001,,,,2016-03-11,11:10:26,KPI5,00000000000013945093,20160311101031,2016-03-11,11:10:31,,2165
2166,0,0,,1,000000200000000451,201610,,2016-03-11,201603,2016,5,038105101AAROH,,,,,2016-03-11,11:54:00,KPI3,00000000000013945093,20160311101011,2016-03-11,11:10:11,,2166
2167,0,0,,1,000000200000000451,201610,,2016-03-11,201603,2016,5,038105101AAROH,,,,,2016-03-11,11:10:11,KPI4,00000000000013945093,20160311101026,2016-03-11,11:10:26,,2167
2168,0,0,,1,000000200000000451,201610,,2016-03-11,201603,2016,5,038105101AAROH,,,,,2016-03-11,11:10:26,KPI5,00000000000013945093,20160311101031,,00:00:00,,2168
2169,0,0,,1,000000200000000453,201611,,2016-03-16,201603,2016,3,038105101AAROH,LKW001,,,,2016-03-16,11:33:19,KPI3,00000000000013945400,20160316103428,2016-03-16,11:34:28,,2169
2170,0,0,,1,000000200000000453,201611,,2016-03-16,201603,2016,3,038105101AAROH,LKW001,,,,2016-03-16,11:34:28,KPI4,00000000000013945400,20160316103454,2016-03-16,11:34:54,,2170
2171,0,0,,1,000000200000000453,201611,,2016-03-16,201603,2016,3,038105101AAROH,LKW001,,,,2016-03-16,11:34:54,KPI5,00000000000013945400,20160316103456,2016-03-16,11:34:56,,2171
2172,0,0,,1,000000200000000406,201611,,2016-03-16,201603,2016,3,059103353EF,LKW3161403,,,,2016-03-16,13:58:02,KPI3,00000000000013941952,20160316130200,2016-03-16,14:02:00,,2172
2173,0,0,,1,000000200000000406,201611,,2016-03-16,201603,2016,3,059103353EF,LKW3161403,,,,2016-03-16,14:02:00,KPI4,00000000000013941952,20160316130336,2016-03-16,14:03:36,,2173
2174,0,0,,1,000000200000000406,201611,,2016-03-16,201603,2016,3,059103353EF,LKW3161403,,,,2016-03-16,14:03:36,KPI5,00000000000013941952,20160316130339,2016-03-16,14:03:39,,2174
2175,0,0,,1,000000200000000407,201611,,2016-03-16,201603,2016,3,059103353EF,LKW3161413,,,,2016-03-16,13:58:03,KPI3,00000000000013941953,20160316130219,2016-03-16,14:02:19,,2175
2176,0,0,,1,000000200000000407,201611,,2016-03-16,201603,2016,3,059103353EF,LKW3161413,,,,2016-03-16,14:02:19,KPI4,00000000000013941953,20160316131331,2016-03-16,14:13:31,,2176
2177,0,0,,1,000000200000000407,201611,,2016-03-16,201603,2016,3,059103353EF,LKW3161413,,,,2016-03-16,14:13:31,KPI5,00000000000013941953,20160316131333,2016-03-16,14:13:33,,2177
2178,0,0,,1,000000200000000408,201611,,2016-03-16,201603,2016,3,059103353EF,LKW3161414,,,,2016-03-16,13:58:01,KPI3,00000000000013941956,20160316130250,2016-03-16,14:02:50,,2178
2179,0,0,,1,000000200000000408,201611,,2016-03-16,201603,2016,3,059103353EF,LKW3161414,,,,2016-03-16,14:02:50,KPI4,00000000000013941956,20160316131441,2016-03-16,14:14:41,,2179
2180,0,0,,1,000000200000000408,201611,,2016-03-16,201603,2016,3,059103353EF,LKW3161414,,,,2016-03-16,14:14:41,KPI5,00000000000013941956,20160316131443,2016-03-16,14:14:43,,2180
2181,0,0,,1,000000200000000409,201611,,2016-03-16,201603,2016,3,059103353EF,LKW3161425,,,,2016-03-16,14:23:45,KPI3,00000000000013941948,20160316132458,2016-03-16,14:24:58,,2181
2182,0,0,,1,000000200000000409,201611,,2016-03-16,201603,2016,3,059103353EF,LKW3161425,,,,2016-03-16,14:24:58,KPI4,00000000000013941948,20160316132600,2016-03-16,14:26:00,,2182
2183,0,0,,1,000000200000000409,201611,,2016-03-16,201603,2016,3,059103353EF,LKW3161425,,,,2016-03-16,14:26:00,KPI5,00000000000013941948,20160316132602,2016-03-16,14:26:02,,2183
2184,0,0,,1,000000200000000410,201611,,2016-03-16,201603,2016,3,059103353EF,LKW3161426,,,,2016-03-16,14:23:45,KPI3,00000000000013941949,20160316132515,2016-03-16,14:25:15,,2184
2185,0,0,,1,000000200000000410,201611,,2016-03-16,201603,2016,3,059103353EF,LKW3161426,,,,2016-03-16,14:25:15,KPI4,00000000000013941949,20160316132624,2016-03-16,14:26:24,,2185
2186,0,0,,1,000000200000000410,201611,,2016-03-16,201603,2016,3,059103353EF,LKW3161426,,,,2016-03-16,14:26:24,KPI5,00000000000013941949,20160316132626,2016-03-16,14:26:26,,2186
2187,0,0,,1,000000200000000411,201611,,2016-03-16,201603,2016,3,059103353EF,LKW3161427,,,,2016-03-16,14:23:45,KPI3,00000000000013941950,20160316132531,2016-03-16,14:25:31,,2187
2188,0,0,,1,000000200000000411,201611,,2016-03-16,201603,2016,3,059103353EF,LKW3161427,,,,2016-03-16,14:25:31,KPI4,00000000000013941950,20160316132709,2016-03-16,14:27:09,,2188
2189,0,0,,1,000000200000000411,201611,,2016-03-16,201603,2016,3,059103353EF,LKW3161427,,,,2016-03-16,14:27:09,KPI5,00000000000013941950,20160316132711,2016-03-16,14:27:11,,2189
2190,0,0,,1,000000200000000412,201611,,2016-03-16,201603,2016,3,06H103023L,LKW3161520,,,,2016-03-16,14:49:10,KPI3,00000000001000001760,20160316142012,2016-03-16,15:20:12,,2190
2191,0,0,,1,000000200000000412,201611,,2016-03-16,201603,2016,3,06H103023L,LKW3161520,,,,2016-03-16,15:20:12,KPI4,00000000001000001760,20160316142137,2016-03-16,15:21:37,,2191
2192,0,0,,1,000000200000000412,201611,,2016-03-16,201603,2016,3,06H103023L,LKW3161520,,,,2016-03-16,15:21:37,KPI5,00000000001000001760,20160316142626,2016-03-16,15:26:26,,2192
2193,0,0,,1,000000200000000412,201611,,2016-03-16,201603,2016,3,06H103023L,LKW3161520,,,,2016-03-16,14:49:10,KPI3,00000000001000001838,20160316142045,2016-03-16,15:20:45,,2193
2194,0,0,,1,000000200000000412,201611,,2016-03-16,201603,2016,3,06H103023L,LKW3161520,,,,2016-03-16,15:20:45,KPI4,00000000001000001838,20160316142118,2016-03-16,15:21:18,,2194
2195,0,0,,1,000000200000000412,201611,,2016-03-16,201603,2016,3,06H103023L,LKW3161520,,,,2016-03-16,15:21:18,KPI5,00000000001000001838,20160316142626,2016-03-16,15:26:26,,2195
2196,0,0,,1,000000200000000413,201611,,2016-03-16,201603,2016,3,06H103023L,LKW3161533,,,,2016-03-16,15:29:08,KPI3,00000000001000001837,20160316143328,2016-03-16,15:33:28,,2196
2197,0,0,,1,000000200000000413,201611,,2016-03-16,201603,2016,3,06H103023L,LKW3161533,,,,2016-03-16,15:33:28,KPI4,00000000001000001837,20160316143354,2016-03-16,15:33:54,,2197
2198,0,0,,1,000000200000000413,201611,,2016-03-16,201603,2016,3,06H103023L,LKW3161533,,,,2016-03-16,15:33:54,KPI5,00000000001000001837,20160316143414,2016-03-16,15:34:14,,2198
2199,0,0,,1,000000200000000454,201611,,2016-03-17,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-17,17:09:13,KPI3,00000000000013945416,20160317161139,2016-03-17,17:11:39,,2199
2200,0,0,,1,000000200000000454,201611,,2016-03-17,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-17,17:11:39,KPI4,00000000000013945416,20160317161223,2016-03-17,17:12:23,,2200
2201,0,0,,1,000000200000000454,201611,,2016-03-17,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-17,17:12:23,KPI5,00000000000013945416,20160317161225,2016-03-17,17:12:25,,2201
2202,0,0,,1,000000200000000454,201611,,2016-03-17,201603,2016,4,038105101AAROH,,,,,2016-03-17,17:36:51,KPI3,00000000000013945416,20160317161139,2016-03-17,17:11:39,,2202
2203,0,0,,1,000000200000000454,201611,,2016-03-17,201603,2016,4,038105101AAROH,,,,,2016-03-17,17:11:39,KPI4,00000000000013945416,20160317161223,2016-03-17,17:12:23,,2203
2204,0,0,,1,000000200000000454,201611,,2016-03-17,201603,2016,4,038105101AAROH,,,,,2016-03-17,17:12:23,KPI5,00000000000013945416,20160317161225,,00:00:00,,2204
2205,0,0,,1,000000200000000454,201611,,2016-03-17,201603,2016,4,038105101AAROH,,,,,2016-03-17,17:55:00,KPI3,00000000000013945416,20160317161139,2016-03-17,17:11:39,,2205
2206,0,0,,1,000000200000000454,201611,,2016-03-17,201603,2016,4,038105101AAROH,,,,,2016-03-17,17:11:39,KPI4,00000000000013945416,20160317161223,2016-03-17,17:12:23,,2206
2207,0,0,,1,000000200000000454,201611,,2016-03-17,201603,2016,4,038105101AAROH,,,,,2016-03-17,17:12:23,KPI5,00000000000013945416,20160317161225,,00:00:00,,2207
2208,0,0,,1,000000200000000420,201611,,2016-03-17,201603,2016,4,06H103023L,,,,,2016-03-24,11:12:54,KPI3,00000000000013941970,20160317144134,2016-03-17,15:41:34,,2208
2209,0,0,,1,000000200000000420,201611,,2016-03-17,201603,2016,4,06H103023L,,,,,2016-03-17,15:41:34,KPI4,00000000000013941970,20160317144314,2016-03-17,15:43:14,,2209
2210,0,0,,1,000000200000000420,201611,,2016-03-17,201603,2016,4,06H103023L,,,,,2016-03-17,15:43:14,KPI5,00000000000013941970,20160317144718,,00:00:00,,2210
2211,0,0,,1,000000200000000427,201612,,2016-03-24,201603,2016,4,06H103023L,LKW3241121,,,,2016-03-24,11:12:54,KPI3,00000000001000002152,20160324101844,2016-03-24,11:18:44,,2211
2212,0,0,,1,000000200000000427,201612,,2016-03-24,201603,2016,4,06H103023L,LKW3241121,,,,2016-03-24,11:18:44,KPI4,00000000001000002152,20160324102157,2016-03-24,11:21:57,,2212
2213,0,0,,1,000000200000000427,201612,,2016-03-24,201603,2016,4,06H103023L,LKW3241121,,,,2016-03-24,11:21:57,KPI5,00000000001000002152,20160324104740,2016-03-24,11:47:40,,2213
2214,0,0,,1,000000200000000429,201612,,2016-03-24,201603,2016,4,06H103023L,LKW3241407,,,,2016-03-24,11:12:55,KPI3,00000000001000002151,20160324130655,2016-03-24,14:06:55,,2214
2215,0,0,,1,000000200000000429,201612,,2016-03-24,201603,2016,4,06H103023L,LKW3241407,,,,2016-03-24,14:06:55,KPI4,00000000001000002151,20160324130814,2016-03-24,14:08:14,,2215
2216,0,0,,1,000000200000000429,201612,,2016-03-24,201603,2016,4,06H103023L,LKW3241407,,,,2016-03-24,14:08:14,KPI5,00000000001000002151,20160324132057,2016-03-24,14:20:57,,2216
2217,0,0,,1,000000200000000429,201612,,2016-03-24,201603,2016,4,06H103023L,LKW3241407,,,,2016-03-24,11:12:55,KPI3,00000000001000002123,20160324130717,2016-03-24,14:07:17,,2217
2218,0,0,,1,000000200000000429,201612,,2016-03-24,201603,2016,4,06H103023L,LKW3241407,,,,2016-03-24,14:07:17,KPI4,00000000001000002123,20160324130744,2016-03-24,14:07:44,,2218
2219,0,0,,1,000000200000000429,201612,,2016-03-24,201603,2016,4,06H103023L,LKW3241407,,,,2016-03-24,14:07:44,KPI5,00000000001000002123,20160324132057,2016-03-24,14:20:57,,2219
2220,0,0,,1,000000200000000428,201612,,2016-03-24,201603,2016,4,06H103023L,LKW3241338,,,,2016-03-24,11:12:54,KPI3,00000000001000001896,20160324123726,2016-03-24,13:37:26,,2220
2221,0,0,,1,000000200000000428,201612,,2016-03-24,201603,2016,4,06H103023L,LKW3241338,,,,2016-03-24,13:37:26,KPI4,00000000001000001896,20160324124020,2016-03-24,13:40:20,,2221
2222,0,0,,1,000000200000000428,201612,,2016-03-24,201603,2016,4,06H103023L,LKW3241338,,,,2016-03-24,13:40:20,KPI5,00000000001000001896,20160324130036,2016-03-24,14:00:36,,2222
2223,0,0,,1,000000200000000428,201612,,2016-03-24,201603,2016,4,06H103023L,LKW3241338,,,,2016-03-24,11:12:54,KPI3,00000000001000002069,20160324123749,2016-03-24,13:37:49,,2223
2224,0,0,,1,000000200000000428,201612,,2016-03-24,201603,2016,4,06H103023L,LKW3241338,,,,2016-03-24,13:37:49,KPI4,00000000001000002069,20160324124027,2016-03-24,13:40:27,,2224
2225,0,0,,1,000000200000000428,201612,,2016-03-24,201603,2016,4,06H103023L,LKW3241338,,,,2016-03-24,13:40:27,KPI5,00000000001000002069,20160324130036,2016-03-24,14:00:36,,2225
2226,0,0,,1,000000200000000428,201612,,2016-03-24,201603,2016,4,06H103023L,LKW3241338,,,,2016-03-24,11:12:54,KPI3,00000000001000002113,20160324123819,2016-03-24,13:38:19,,2226
2227,0,0,,1,000000200000000428,201612,,2016-03-24,201603,2016,4,06H103023L,LKW3241338,,,,2016-03-24,13:38:19,KPI4,00000000001000002113,20160324124035,2016-03-24,13:40:35,,2227
2228,0,0,,1,000000200000000428,201612,,2016-03-24,201603,2016,4,06H103023L,LKW3241338,,,,2016-03-24,13:40:35,KPI5,00000000001000002113,20160324130036,2016-03-24,14:00:36,,2228
2229,0,0,,1,000000200000000430,201612,,2016-03-24,201603,2016,4,06H103023L,LKW3241424,,,,2016-03-24,11:12:54,KPI3,00000000001000002154,20160324132511,2016-03-24,14:25:11,,2229
2230,0,0,,1,000000200000000430,201612,,2016-03-24,201603,2016,4,06H103023L,LKW3241424,,,,2016-03-24,14:25:11,KPI4,00000000001000002154,20160324132611,2016-03-24,14:26:11,,2230
2231,0,0,,1,000000200000000430,201614,,2016-04-06,201604,2016,3,06H103023L,LKW3241424,,,,2016-03-24,14:26:11,KPI5,00000000001000002154,20160406115748,2016-04-06,13:57:48,,2231
2232,0,0,,1,000000200000000430,201612,,2016-03-24,201603,2016,4,06H103023L,LKW3241424,,,,2016-03-24,11:12:54,KPI3,00000000001000002155,20160324132915,2016-03-24,14:29:15,,2232
2233,0,0,,1,000000200000000430,201612,,2016-03-24,201603,2016,4,06H103023L,LKW3241424,,,,2016-03-24,14:29:15,KPI4,00000000001000002155,20160324133433,2016-03-24,14:34:33,,2233
2234,0,0,,1,000000200000000430,201614,,2016-04-06,201604,2016,3,06H103023L,LKW3241424,,,,2016-03-24,14:34:33,KPI5,00000000001000002155,20160406115748,2016-04-06,13:57:48,,2234
2235,0,0,,1,000000200000000427,201612,,2016-03-24,201603,2016,4,06H103023L,,,,,2016-03-24,14:07:18,KPI3,00000000001000002152,20160324132544,2016-03-24,14:25:44,,2235
2236,0,0,,1,000000200000000427,201612,,2016-03-24,201603,2016,4,06H103023L,,,,,2016-03-24,14:25:44,KPI4,00000000001000002152,20160324102157,2016-03-24,11:21:57,,2236
2237,0,0,,1,000000200000000427,201612,,2016-03-24,201603,2016,4,06H103023L,,,,,2016-03-24,11:21:57,KPI5,00000000001000002152,20160324104740,,00:00:00,,2237
2238,0,0,,1,000000200000000428,201612,,2016-03-24,201603,2016,4,06H103023L,,,,,2016-03-24,14:07:18,KPI3,00000000001000002113,20160324123819,2016-03-24,13:38:19,,2238
2239,0,0,,1,000000200000000428,201612,,2016-03-24,201603,2016,4,06H103023L,,,,,2016-03-24,13:38:19,KPI4,00000000001000002113,20160324124035,2016-03-24,13:40:35,,2239
2240,0,0,,1,000000200000000428,201612,,2016-03-24,201603,2016,4,06H103023L,,,,,2016-03-24,13:40:35,KPI5,00000000001000002113,20160324130036,,00:00:00,,2240
2241,0,0,,1,000000200000000429,201612,,2016-03-24,201603,2016,4,06H103023L,,,,,2016-03-24,14:07:18,KPI3,00000000001000002123,20160324130717,2016-03-24,14:07:17,,2241
2242,0,0,,1,000000200000000429,201612,,2016-03-24,201603,2016,4,06H103023L,,,,,2016-03-24,14:07:17,KPI4,00000000001000002123,20160324130744,2016-03-24,14:07:44,,2242
2243,0,0,,1,000000200000000429,201612,,2016-03-24,201603,2016,4,06H103023L,,,,,2016-03-24,14:07:44,KPI5,00000000001000002123,20160324132057,,00:00:00,,2243
2244,0,0,,1,000000200000000432,201612,,2016-03-24,201603,2016,4,06H103023L,LKW3241541,,,,2016-03-24,13:38:21,KPI3,00000000001000002085,20160324144027,2016-03-24,15:40:27,,2244
2245,0,0,,1,000000200000000432,201612,,2016-03-24,201603,2016,4,06H103023L,LKW3241541,,,,2016-03-24,15:40:27,KPI4,00000000001000002085,20160324144255,2016-03-24,15:42:55,,2245
2246,0,0,,1,000000200000000432,201612,,2016-03-24,201603,2016,4,06H103023L,LKW3241541,,,,2016-03-24,15:42:55,KPI5,00000000001000002085,20160324150127,2016-03-24,16:01:27,,2246
2247,0,0,,1,000000200000000432,201612,,2016-03-24,201603,2016,4,06H103023L,LKW3241541,,,,2016-03-24,13:38:21,KPI3,00000000001000002088,20160324144212,2016-03-24,15:42:12,,2247
2248,0,0,,1,000000200000000432,201612,,2016-03-24,201603,2016,4,06H103023L,LKW3241541,,,,2016-03-24,15:42:12,KPI4,00000000001000002088,20160324144245,2016-03-24,15:42:45,,2248
2249,0,0,,1,000000200000000432,201612,,2016-03-24,201603,2016,4,06H103023L,LKW3241541,,,,2016-03-24,15:42:45,KPI5,00000000001000002088,20160324150127,2016-03-24,16:01:27,,2249
2250,0,0,,1,000000200000000417,201611,,2016-03-17,201603,2016,4,06J145713K,LKW3171516,,,,2016-03-17,15:07:29,KPI3,00000000001000002056,20160317140834,2016-03-17,15:08:34,,2250
2251,0,0,,1,000000200000000417,201611,,2016-03-17,201603,2016,4,06J145713K,LKW3171516,,,,2016-03-17,15:08:34,KPI4,00000000001000002056,20160317141631,2016-03-17,15:16:31,,2251
2252,0,0,,1,000000200000000417,201611,,2016-03-17,201603,2016,4,06J145713K,LKW3171516,,,,2016-03-17,15:16:31,KPI5,00000000001000002056,20160317141639,2016-03-17,15:16:39,,2252
2253,0,0,,1,000000200000000417,201611,,2016-03-17,201603,2016,4,06J145713K,LKW3171516,,,,2016-03-17,15:06:57,KPI3,00000000001000002057,20160317140848,2016-03-17,15:08:48,,2253
2254,0,0,,1,000000200000000417,201611,,2016-03-17,201603,2016,4,06J145713K,LKW3171516,,,,2016-03-17,15:08:48,KPI4,00000000001000002057,20160317141624,2016-03-17,15:16:24,,2254
2255,0,0,,1,000000200000000417,201611,,2016-03-17,201603,2016,4,06J145713K,LKW3171516,,,,2016-03-17,15:16:24,KPI5,00000000001000002057,20160317141639,2016-03-17,15:16:39,,2255
2256,0,0,,1,000000200000000417,201611,,2016-03-17,201603,2016,4,06J145713K,LKW3171516,,,,2016-03-17,15:13:21,KPI3,00000000001000002062,20160317141359,2016-03-17,15:13:59,,2256
2257,0,0,,1,000000200000000417,201611,,2016-03-17,201603,2016,4,06J145713K,LKW3171516,,,,2016-03-17,15:13:59,KPI4,00000000001000002062,20160317141637,2016-03-17,15:16:37,,2257
2258,0,0,,1,000000200000000417,201611,,2016-03-17,201603,2016,4,06J145713K,LKW3171516,,,,2016-03-17,15:16:37,KPI5,00000000001000002062,20160317141639,2016-03-17,15:16:39,,2258
2259,0,0,,1,000000200000000419,201611,,2016-03-17,201603,2016,4,06J145713K,LKW3171520,,,,2016-03-17,15:13:21,KPI3,00000000001000002068,20160317142005,2016-03-17,15:20:05,,2259
2260,0,0,,1,000000200000000419,201611,,2016-03-17,201603,2016,4,06J145713K,LKW3171520,,,,2016-03-17,15:20:05,KPI4,00000000001000002068,20160317142419,2016-03-17,15:24:19,,2260
2261,0,0,,1,000000200000000419,201611,,2016-03-17,201603,2016,4,06J145713K,LKW3171520,,,,2016-03-17,15:24:19,KPI5,00000000001000002068,20160317142421,2016-03-17,15:24:21,,2261
2262,0,0,,1,000000200000000420,201611,,2016-03-17,201603,2016,4,06H103023L,LKW3171542,,,,2016-03-17,15:38:51,KPI3,00000000000013941970,20160317144134,2016-03-17,15:41:34,,2262
2263,0,0,,1,000000200000000420,201611,,2016-03-17,201603,2016,4,06H103023L,LKW3171542,,,,2016-03-17,15:41:34,KPI4,00000000000013941970,20160317144314,2016-03-17,15:43:14,,2263
2264,0,0,,1,000000200000000420,201611,,2016-03-17,201603,2016,4,06H103023L,LKW3171542,,,,2016-03-17,15:43:14,KPI5,00000000000013941970,20160317144718,2016-03-17,15:47:18,,2264
2265,0,0,,1,000000200000000420,201611,,2016-03-17,201603,2016,4,06H103023L,LKW3171542,,,,2016-03-17,15:38:51,KPI3,00000000000013941986,20160317144146,2016-03-17,15:41:46,,2265
2266,0,0,,1,000000200000000420,201611,,2016-03-17,201603,2016,4,06H103023L,LKW3171542,,,,2016-03-17,15:41:46,KPI4,00000000000013941986,20160317144326,2016-03-17,15:43:26,,2266
2267,0,0,,1,000000200000000420,201611,,2016-03-17,201603,2016,4,06H103023L,LKW3171542,,,,2016-03-17,15:43:26,KPI5,00000000000013941986,20160317144718,2016-03-17,15:47:18,,2267
2268,0,0,,1,000000200000000423,201612,,2016-03-22,201603,2016,2,06H103023L,LKW3221512,,,,2016-03-22,13:58:43,KPI3,00000000000013941988,20160322141102,2016-03-22,15:11:02,,2268
2269,0,0,,1,000000200000000423,201612,,2016-03-22,201603,2016,2,06H103023L,LKW3221512,,,,2016-03-22,15:11:02,KPI4,00000000000013941988,20160322141249,2016-03-22,15:12:49,,2269
2270,0,0,,1,000000200000000423,201612,,2016-03-22,201603,2016,2,06H103023L,LKW3221512,,,,2016-03-22,15:12:49,KPI5,00000000000013941988,20160322141251,2016-03-22,15:12:51,,2270
2271,0,0,,1,000000200000000423,201612,,2016-03-22,201603,2016,2,06H103023L,LKW3221512,,,,2016-03-22,13:58:43,KPI3,00000000001000001763,20160322141117,2016-03-22,15:11:17,,2271
2272,0,0,,1,000000200000000423,201612,,2016-03-22,201603,2016,2,06H103023L,LKW3221512,,,,2016-03-22,15:11:17,KPI4,00000000001000001763,20160322141243,2016-03-22,15:12:43,,2272
2273,0,0,,1,000000200000000423,201612,,2016-03-22,201603,2016,2,06H103023L,LKW3221512,,,,2016-03-22,15:12:43,KPI5,00000000001000001763,20160322141251,2016-03-22,15:12:51,,2273
2274,0,0,,1,000000200000000423,201612,,2016-03-22,201603,2016,2,06H103023L,LKW3221512,,,,2016-03-22,15:08:30,KPI3,00000000001000001840,20160322141137,2016-03-22,15:11:37,,2274
2275,0,0,,1,000000200000000423,201612,,2016-03-22,201603,2016,2,06H103023L,LKW3221512,,,,2016-03-22,15:11:37,KPI4,00000000001000001840,20160322141236,2016-03-22,15:12:36,,2275
2276,0,0,,1,000000200000000423,201612,,2016-03-22,201603,2016,2,06H103023L,LKW3221512,,,,2016-03-22,15:12:36,KPI5,00000000001000001840,20160322141251,2016-03-22,15:12:51,,2276
2277,0,0,,1,000000200000000423,201612,,2016-03-22,201603,2016,2,06H103023L,LKW3221512,,,,2016-03-22,15:08:35,KPI3,00000000000013942166,20160322141150,2016-03-22,15:11:50,,2277
2278,0,0,,1,000000200000000423,201612,,2016-03-22,201603,2016,2,06H103023L,LKW3221512,,,,2016-03-22,15:11:50,KPI4,00000000000013942166,20160322141229,2016-03-22,15:12:29,,2278
2279,0,0,,1,000000200000000423,201612,,2016-03-22,201603,2016,2,06H103023L,LKW3221512,,,,2016-03-22,15:12:29,KPI5,00000000000013942166,20160322141251,2016-03-22,15:12:51,,2279
2280,0,0,,1,000000200000000424,201612,,2016-03-22,201603,2016,2,06H103023L,LKW3221527,,,,2016-03-22,15:15:36,KPI3,00000000001000001766,20160322142313,2016-03-22,15:23:13,,2280
2281,0,0,,1,000000200000000424,201612,,2016-03-22,201603,2016,2,06H103023L,LKW3221527,,,,2016-03-22,15:23:13,KPI4,00000000001000001766,20160322142822,2016-03-22,15:28:22,,2281
2282,0,0,,1,000000200000000424,201612,,2016-03-22,201603,2016,2,06H103023L,LKW3221527,,,,2016-03-22,15:28:22,KPI5,00000000001000001766,20160322142831,2016-03-22,15:28:31,,2282
2283,0,0,,1,000000200000000424,201612,,2016-03-22,201603,2016,2,06H103023L,LKW3221527,,,,2016-03-22,15:15:37,KPI3,00000000000013942168,20160322142734,2016-03-22,15:27:34,,2283
2284,0,0,,1,000000200000000424,201612,,2016-03-22,201603,2016,2,06H103023L,LKW3221527,,,,2016-03-22,15:27:34,KPI4,00000000000013942168,20160322142757,2016-03-22,15:27:57,,2284
2285,0,0,,1,000000200000000424,201612,,2016-03-22,201603,2016,2,06H103023L,LKW3221527,,,,2016-03-22,15:27:57,KPI5,00000000000013942168,20160322142831,2016-03-22,15:28:31,,2285
2286,0,0,,1,000000200000000424,201612,,2016-03-22,201603,2016,2,06H103023L,LKW3221527,,,,2016-03-22,15:15:37,KPI3,00000000001000001844,20160322142333,2016-03-22,15:23:33,,2286
2287,0,0,,1,000000200000000424,201612,,2016-03-22,201603,2016,2,06H103023L,LKW3221527,,,,2016-03-22,15:23:33,KPI4,00000000001000001844,20160322142829,2016-03-22,15:28:29,,2287
2288,0,0,,1,000000200000000424,201612,,2016-03-22,201603,2016,2,06H103023L,LKW3221527,,,,2016-03-22,15:28:29,KPI5,00000000001000001844,20160322142831,2016-03-22,15:28:31,,2288
2289,0,0,,1,000000200000000425,201612,,2016-03-22,201603,2016,2,06H103023L,LKW3221548,,,,2016-03-22,15:40:57,KPI3,00000000001000001769,20160322144659,2016-03-22,15:46:59,,2289
2290,0,0,,1,000000200000000425,201612,,2016-03-22,201603,2016,2,06H103023L,LKW3221548,,,,2016-03-22,15:46:59,KPI4,00000000001000001769,20160322144910,2016-03-22,15:49:10,,2290
2291,0,0,,1,000000200000000425,201612,,2016-03-22,201603,2016,2,06H103023L,LKW3221548,,,,2016-03-22,15:49:10,KPI5,00000000001000001769,20160322144913,2016-03-22,15:49:13,,2291
2292,0,0,,1,000000200000000425,201612,,2016-03-22,201603,2016,2,06H103023L,LKW3221548,,,,2016-03-22,15:40:57,KPI3,00000000001000001770,20160322144715,2016-03-22,15:47:15,,2292
2293,0,0,,1,000000200000000425,201612,,2016-03-22,201603,2016,2,06H103023L,LKW3221548,,,,2016-03-22,15:47:15,KPI4,00000000001000001770,20160322144858,2016-03-22,15:48:58,,2293
2294,0,0,,1,000000200000000425,201612,,2016-03-22,201603,2016,2,06H103023L,LKW3221548,,,,2016-03-22,15:48:58,KPI5,00000000001000001770,20160322144913,2016-03-22,15:49:13,,2294
2295,0,0,,1,000000200000000425,201612,,2016-03-22,201603,2016,2,06H103023L,LKW3221548,,,,2016-03-22,15:40:58,KPI3,00000000001000001842,20160322144733,2016-03-22,15:47:33,,2295
2296,0,0,,1,000000200000000425,201612,,2016-03-22,201603,2016,2,06H103023L,LKW3221548,,,,2016-03-22,15:47:33,KPI4,00000000001000001842,20160322144850,2016-03-22,15:48:50,,2296
2297,0,0,,1,000000200000000425,201612,,2016-03-22,201603,2016,2,06H103023L,LKW3221548,,,,2016-03-22,15:48:50,KPI5,00000000001000001842,20160322144913,2016-03-22,15:49:13,,2297
2298,0,0,,1,000000200000000425,201612,,2016-03-22,201603,2016,2,06H103023L,LKW3221548,,,,2016-03-22,15:40:58,KPI3,00000000000013942167,20160322144754,2016-03-22,15:47:54,,2298
